# An isolated stratocumulus water cloud out of the entire cloud field of rico.20.smagorinsky/MISR01/An
122,106,39      # nx,ny,nz
92,33,7,0.24484,15.106
92,33,8,0.12386,15.532
92,34,4,0.10887,13.314
92,34,5,0.19983,14.001
92,34,6,0.29750,14.607
92,34,7,0.13922,15.106
92,34,11,0.03313,16.756
92,35,4,0.05063,13.314
92,35,5,0.16526,14.001
92,35,6,0.24452,14.607
92,35,7,0.08467,15.106
92,36,4,0.04341,13.314
92,36,5,0.09657,14.001
92,36,6,0.19046,14.607
92,36,7,0.05760,15.106
92,37,4,0.04440,13.314
92,37,5,0.04191,14.001
92,37,6,0.13040,14.607
92,37,7,0.04247,15.106
92,38,4,0.00507,13.314
92,38,6,0.05201,14.607
92,43,4,0.06210,13.314
92,43,5,0.08667,14.001
92,44,4,0.04667,13.314
92,44,5,0.14400,14.001
92,45,5,0.03337,14.001
92,45,6,0.01005,14.607
92,46,5,0.03147,14.001
92,46,6,0.04570,14.607
92,46,7,0.02843,15.106
92,47,5,0.06379,14.001
92,47,6,0.03417,14.607
92,47,7,0.04141,15.106
92,48,5,0.04034,14.001
92,49,13,0.03936,17.261
92,50,11,0.01128,16.756
92,50,12,0.14707,17.022
92,50,13,0.32627,17.261
92,50,14,0.13333,17.425
92,51,12,0.03069,17.022
92,51,13,0.14379,17.261
92,51,14,0.19976,17.425
92,52,14,0.00240,17.425
92,52,15,0.03689,17.593
92,53,13,0.02420,17.261
92,53,15,0.13213,17.593
92,54,15,0.07699,17.593
92,57,14,0.00658,17.425
92,57,15,0.05744,17.593
92,57,16,0.14530,17.794
92,58,13,0.05545,17.261
92,58,14,0.37968,17.425
92,58,15,0.46034,17.593
92,58,16,0.45722,17.794
92,58,17,0.16887,17.990
92,59,6,0.01628,14.607
92,59,7,0.12994,15.106
92,59,8,0.06121,15.532
92,59,13,0.03270,17.261
92,59,14,0.47758,17.425
92,59,15,0.49958,17.593
92,59,16,0.41545,17.794
92,59,17,0.38360,17.990
92,60,6,0.07036,14.607
92,60,7,0.22676,15.106
92,60,8,0.28652,15.532
92,60,9,0.12428,15.904
92,60,10,0.04684,16.321
92,60,11,0.00530,16.756
92,60,14,0.29537,17.425
92,60,15,0.36412,17.593
92,60,16,0.39660,17.794
92,60,17,0.51641,17.990
92,61,4,0.01302,13.314
92,61,5,0.05287,14.001
92,61,6,0.11782,14.607
92,61,7,0.17812,15.106
92,61,8,0.26958,15.532
92,61,9,0.33494,15.904
92,61,10,0.14163,16.321
92,61,11,0.06941,16.756
92,61,12,0.00783,17.022
92,61,14,0.17974,17.425
92,61,15,0.26622,17.593
92,61,16,0.43413,17.794
92,61,17,0.49977,17.990
92,62,4,0.01016,13.314
92,62,5,0.09108,14.001
92,62,6,0.12795,14.607
92,62,7,0.13656,15.106
92,62,8,0.16517,15.532
92,62,9,0.27977,15.904
92,62,10,0.24345,16.321
92,62,11,0.11442,16.756
92,62,12,0.09205,17.022
92,62,14,0.10414,17.425
92,62,15,0.26454,17.593
92,62,16,0.43409,17.794
92,62,17,0.38020,17.990
92,63,5,0.02981,14.001
92,63,6,0.09414,14.607
92,63,7,0.08686,15.106
92,63,8,0.14653,15.532
92,63,9,0.20855,15.904
92,63,10,0.26682,16.321
92,63,11,0.27000,16.756
92,63,12,0.10302,17.022
92,63,14,0.01349,17.425
92,63,15,0.14547,17.593
92,63,16,0.43740,17.794
92,63,17,0.13969,17.990
92,64,6,0.00513,14.607
92,64,8,0.08080,15.532
92,64,9,0.21894,15.904
92,64,10,0.18516,16.321
92,64,11,0.31930,16.756
92,64,12,0.07409,17.022
92,64,14,0.01313,17.425
92,64,15,0.19864,17.593
92,64,16,0.45229,17.794
92,64,17,0.07257,17.990
92,65,8,0.04629,15.532
92,65,9,0.12547,15.904
92,65,10,0.15563,16.321
92,65,11,0.24720,16.756
92,65,13,0.00431,17.261
92,65,14,0.16793,17.425
92,65,15,0.34133,17.593
92,65,16,0.47686,17.794
92,65,17,0.03379,17.990
92,66,8,0.04265,15.532
92,66,9,0.04542,15.904
92,66,10,0.13467,16.321
92,66,11,0.18911,16.756
92,66,13,0.03678,17.261
92,66,14,0.12922,17.425
92,66,15,0.16980,17.593
92,66,16,0.46908,17.794
92,66,17,0.02427,17.990
92,67,8,0.05490,15.532
92,67,9,0.05353,15.904
92,67,10,0.10753,16.321
92,67,11,0.18544,16.756
92,67,13,0.07838,17.261
92,67,15,0.04824,17.593
92,67,16,0.43016,17.794
92,67,17,0.05810,17.990
92,67,18,0.12041,18.176
92,67,19,0.20170,18.325
92,67,20,0.04884,18.425
92,68,9,0.06139,15.904
92,68,10,0.04462,16.321
92,68,11,0.15228,16.756
92,68,12,0.05604,17.022
92,68,13,0.13373,17.261
92,68,15,0.16507,17.593
92,68,16,0.45402,17.794
92,68,17,0.17706,17.990
92,68,18,0.29727,18.176
92,68,19,0.47372,18.325
92,68,20,0.30080,18.425
92,69,9,0.07341,15.904
92,69,11,0.05259,16.756
92,69,12,0.16071,17.022
92,69,13,0.15716,17.261
92,69,14,0.06139,17.425
92,69,15,0.21680,17.593
92,69,16,0.47276,17.794
92,69,17,0.33343,17.990
92,69,18,0.29098,18.176
92,69,19,0.46998,18.325
92,69,20,0.46561,18.425
92,69,21,0.13912,18.506
92,70,6,0.01429,14.607
92,70,9,0.07104,15.904
92,70,12,0.16667,17.022
92,70,13,0.20680,17.261
92,70,14,0.07840,17.425
92,70,15,0.16353,17.593
92,70,16,0.34709,17.794
92,70,17,0.44450,17.990
92,70,18,0.30116,18.176
92,70,19,0.43524,18.325
92,70,20,0.41920,18.425
92,70,21,0.25254,18.506
92,70,22,0.30821,18.573
92,70,23,0.13419,18.698
92,71,6,0.01346,14.607
92,71,9,0.02343,15.904
92,71,12,0.16119,17.022
92,71,13,0.17734,17.261
92,71,14,0.14466,17.425
92,71,15,0.14852,17.593
92,71,16,0.14135,17.794
92,71,17,0.29919,17.990
92,71,18,0.26506,18.176
92,71,19,0.41439,18.325
92,71,20,0.46702,18.425
92,71,21,0.52259,18.506
92,71,22,0.61807,18.573
92,71,23,0.55861,18.698
92,72,5,0.00408,14.001
92,72,6,0.01006,14.607
92,72,9,0.00302,15.904
92,72,11,0.05984,16.756
92,72,12,0.17096,17.022
92,72,13,0.16588,17.261
92,72,14,0.26721,17.425
92,72,15,0.12619,17.593
92,72,16,0.01189,17.794
92,72,17,0.13617,17.990
92,72,18,0.11553,18.176
92,72,19,0.26602,18.325
92,72,20,0.43503,18.425
92,72,21,0.55851,18.506
92,72,22,0.70748,18.573
92,72,23,0.74367,18.698
92,72,24,0.16125,18.846
92,73,5,0.01243,14.001
92,73,6,0.03017,14.607
92,73,10,0.09827,16.321
92,73,11,0.24903,16.756
92,73,12,0.28986,17.022
92,73,13,0.29025,17.261
92,73,14,0.36329,17.425
92,73,15,0.13441,17.593
92,73,19,0.10298,18.325
92,73,20,0.45036,18.425
92,73,21,0.51466,18.506
92,73,22,0.64685,18.573
92,73,23,0.57501,18.698
92,73,24,0.02961,18.846
92,74,5,0.01231,14.001
92,74,6,0.09160,14.607
92,74,7,0.00333,15.106
92,74,10,0.00339,16.321
92,74,11,0.16452,16.756
92,74,12,0.38550,17.022
92,74,13,0.40152,17.261
92,74,14,0.43579,17.425
92,74,15,0.14047,17.593
92,74,19,0.09313,18.325
92,74,20,0.32910,18.425
92,74,21,0.38309,18.506
92,74,22,0.58615,18.573
92,74,23,0.37570,18.698
92,75,5,0.00412,14.001
92,75,6,0.06019,14.607
92,75,11,0.02439,16.756
92,75,12,0.24768,17.022
92,75,13,0.39835,17.261
92,75,14,0.41177,17.425
92,75,15,0.09610,17.593
92,75,19,0.05696,18.325
92,75,20,0.27777,18.425
92,75,21,0.38292,18.506
92,75,22,0.29049,18.573
92,76,6,0.00988,14.607
92,76,11,0.00300,16.756
92,76,12,0.12528,17.022
92,76,13,0.21741,17.261
92,76,14,0.25230,17.425
92,76,15,0.02324,17.593
92,76,19,0.01542,18.325
92,76,20,0.07193,18.425
92,77,12,0.00194,17.022
92,77,13,0.00471,17.261
92,77,14,0.05205,17.425
92,84,21,0.00609,18.506
92,85,21,0.13167,18.506
92,85,22,0.03950,18.573
92,86,21,0.19480,18.506
92,86,22,0.02707,18.573
92,87,21,0.09353,18.506
92,87,22,0.30727,18.573
92,87,23,0.08912,18.698
92,88,22,0.14555,18.573
93,19,4,0.04274,13.314
93,19,5,0.03534,14.001
93,20,4,0.05094,13.314
93,20,5,0.14467,14.001
93,20,6,0.10047,14.607
93,21,4,0.01728,13.314
93,21,5,0.11477,14.001
93,21,6,0.20415,14.607
93,22,5,0.03056,14.001
93,22,6,0.18054,14.607
93,23,6,0.03790,14.607
93,27,2,0.00210,11.685
93,27,3,0.02392,12.521
93,27,4,0.05708,13.314
93,27,5,0.05868,14.001
93,28,3,0.05226,12.521
93,28,4,0.03680,13.314
93,28,5,0.12439,14.001
93,28,6,0.01759,14.607
93,29,5,0.16628,14.001
93,29,6,0.28514,14.607
93,29,7,0.03871,15.106
93,30,5,0.11519,14.001
93,30,6,0.37477,14.607
93,30,7,0.31089,15.106
93,31,3,0.01616,12.521
93,31,5,0.08737,14.001
93,31,6,0.28801,14.607
93,31,7,0.49414,15.106
93,31,8,0.15599,15.532
93,31,10,0.25352,16.321
93,32,3,0.01690,12.521
93,32,4,0.08017,13.314
93,32,5,0.14165,14.001
93,32,6,0.27150,14.607
93,32,7,0.33887,15.106
93,32,8,0.26540,15.532
93,32,10,0.24651,16.321
93,32,11,0.10845,16.756
93,33,4,0.14814,13.314
93,33,5,0.21410,14.001
93,33,6,0.35030,14.607
93,33,7,0.19684,15.106
93,33,8,0.17540,15.532
93,33,10,0.03594,16.321
93,33,11,0.23241,16.756
93,34,4,0.11189,13.314
93,34,5,0.21030,14.001
93,34,6,0.34363,14.607
93,34,7,0.19123,15.106
93,34,11,0.13338,16.756
93,34,12,0.07888,17.022
93,35,4,0.05813,13.314
93,35,5,0.14462,14.001
93,35,6,0.24247,14.607
93,35,7,0.10667,15.106
93,35,11,0.02203,16.756
93,36,3,0.00163,12.521
93,36,4,0.06439,13.314
93,36,5,0.11538,14.001
93,36,6,0.14273,14.607
93,36,7,0.03740,15.106
93,37,4,0.06560,13.314
93,37,5,0.11315,14.001
93,37,6,0.11484,14.607
93,37,7,0.00104,15.106
93,38,4,0.00822,13.314
93,38,5,0.03853,14.001
93,38,6,0.09722,14.607
93,39,6,0.04875,14.607
93,43,4,0.06182,13.314
93,43,5,0.01889,14.001
93,44,4,0.04906,13.314
93,44,5,0.03819,14.001
93,47,4,0.02153,13.314
93,47,5,0.06477,14.001
93,48,5,0.05996,14.001
93,49,13,0.22489,17.261
93,49,14,0.00853,17.425
93,50,13,0.20322,17.261
93,50,14,0.32445,17.425
93,51,14,0.32455,17.425
93,51,15,0.07930,17.593
93,52,14,0.10918,17.425
93,52,15,0.26810,17.593
93,53,15,0.45933,17.593
93,54,15,0.36888,17.593
93,54,16,0.02634,17.794
93,55,15,0.01435,17.593
93,57,14,0.25079,17.425
93,57,15,0.46052,17.593
93,57,16,0.40085,17.794
93,57,17,0.13146,17.990
93,58,7,0.01905,15.106
93,58,14,0.55476,17.425
93,58,15,0.70651,17.593
93,58,16,0.57614,17.794
93,58,17,0.51666,17.990
93,59,6,0.04519,14.607
93,59,7,0.15438,15.106
93,59,8,0.03018,15.532
93,59,13,0.00319,17.261
93,59,14,0.58297,17.425
93,59,15,0.45289,17.593
93,59,16,0.34433,17.794
93,59,17,0.64350,17.990
93,60,6,0.07099,14.607
93,60,7,0.19651,15.106
93,60,8,0.16997,15.532
93,60,14,0.49836,17.425
93,60,15,0.35660,17.593
93,60,16,0.34213,17.794
93,60,17,0.53731,17.990
93,60,18,0.02022,18.176
93,61,4,0.00497,13.314
93,61,5,0.04001,14.001
93,61,6,0.07344,14.607
93,61,7,0.12139,15.106
93,61,8,0.20225,15.532
93,61,9,0.11895,15.904
93,61,14,0.43032,17.425
93,61,15,0.40122,17.593
93,61,16,0.47929,17.794
93,61,17,0.41556,17.990
93,61,18,0.02302,18.176
93,62,4,0.01914,13.314
93,62,5,0.10248,14.001
93,62,6,0.09927,14.607
93,62,7,0.08490,15.106
93,62,8,0.11608,15.532
93,62,9,0.18645,15.904
93,62,10,0.04642,16.321
93,62,14,0.23261,17.425
93,62,15,0.31607,17.593
93,62,16,0.46313,17.794
93,62,17,0.25459,17.990
93,63,5,0.05277,14.001
93,63,6,0.10804,14.607
93,63,7,0.10627,15.106
93,63,8,0.09892,15.532
93,63,9,0.17376,15.904
93,63,10,0.12129,16.321
93,63,11,0.01345,16.756
93,63,14,0.04045,17.425
93,63,15,0.13934,17.593
93,63,16,0.39982,17.794
93,63,17,0.06545,17.990
93,64,6,0.06308,14.607
93,64,7,0.06980,15.106
93,64,8,0.08651,15.532
93,64,9,0.14654,15.904
93,64,10,0.14878,16.321
93,64,11,0.08726,16.756
93,64,14,0.06518,17.425
93,64,15,0.18749,17.593
93,64,16,0.42562,17.794
93,64,17,0.02023,17.990
93,65,6,0.00906,14.607
93,65,7,0.01614,15.106
93,65,8,0.02232,15.532
93,65,9,0.11334,15.904
93,65,10,0.16927,16.321
93,65,11,0.10145,16.756
93,65,14,0.15540,17.425
93,65,15,0.28856,17.593
93,65,16,0.43450,17.794
93,66,7,0.02462,15.106
93,66,8,0.00848,15.532
93,66,9,0.02400,15.904
93,66,10,0.15461,16.321
93,66,11,0.09690,16.756
93,66,14,0.05955,17.425
93,66,15,0.17405,17.593
93,66,16,0.40270,17.794
93,66,18,0.07332,18.176
93,67,7,0.03881,15.106
93,67,8,0.05943,15.532
93,67,10,0.08248,16.321
93,67,11,0.11921,16.756
93,67,13,0.00534,17.261
93,67,15,0.10276,17.593
93,67,16,0.37652,17.794
93,67,17,0.14445,17.990
93,67,18,0.36344,18.176
93,67,19,0.30973,18.325
93,67,20,0.08096,18.425
93,68,7,0.00740,15.106
93,68,8,0.08043,15.532
93,68,9,0.01348,15.904
93,68,10,0.02571,16.321
93,68,11,0.11405,16.756
93,68,12,0.01000,17.022
93,68,13,0.07110,17.261
93,68,14,0.01670,17.425
93,68,15,0.21242,17.593
93,68,16,0.40605,17.794
93,68,17,0.22020,17.990
93,68,18,0.35896,18.176
93,68,19,0.49087,18.325
93,68,20,0.37754,18.425
93,68,21,0.00736,18.506
93,69,8,0.01095,15.532
93,69,9,0.03043,15.904
93,69,11,0.06286,16.756
93,69,12,0.01154,17.022
93,69,13,0.05441,17.261
93,69,14,0.05763,17.425
93,69,15,0.26195,17.593
93,69,16,0.39120,17.794
93,69,17,0.34835,17.990
93,69,18,0.34385,18.176
93,69,19,0.52749,18.325
93,69,20,0.58774,18.425
93,69,21,0.23215,18.506
93,69,22,0.16488,18.573
93,70,9,0.03267,15.904
93,70,13,0.05862,17.261
93,70,14,0.06190,17.425
93,70,15,0.28787,17.593
93,70,16,0.24208,17.794
93,70,17,0.43606,17.990
93,70,18,0.34576,18.176
93,70,19,0.47602,18.325
93,70,20,0.56803,18.425
93,70,21,0.51407,18.506
93,70,22,0.53826,18.573
93,70,23,0.52139,18.698
93,71,13,0.03685,17.261
93,71,14,0.10769,17.425
93,71,15,0.33938,17.593
93,71,16,0.11455,17.794
93,71,17,0.31919,17.990
93,71,18,0.26235,18.176
93,71,19,0.34841,18.325
93,71,20,0.54553,18.425
93,71,21,0.62850,18.506
93,71,22,0.72451,18.573
93,71,23,0.83235,18.698
93,71,24,0.24951,18.846
93,72,13,0.03735,17.261
93,72,14,0.16656,17.425
93,72,15,0.34415,17.593
93,72,16,0.07807,17.794
93,72,17,0.14924,17.990
93,72,18,0.06287,18.176
93,72,19,0.07253,18.325
93,72,20,0.43435,18.425
93,72,21,0.63491,18.506
93,72,22,0.77609,18.573
93,72,23,0.88471,18.698
93,72,24,0.59454,18.846
93,73,10,0.05453,16.321
93,73,11,0.05699,16.756
93,73,13,0.15898,17.261
93,73,14,0.28111,17.425
93,73,15,0.35293,17.593
93,73,16,0.12768,17.794
93,73,17,0.02769,17.990
93,73,20,0.23180,18.425
93,73,21,0.49679,18.506
93,73,22,0.65731,18.573
93,73,23,0.84038,18.698
93,73,24,0.43808,18.846
93,74,6,0.01299,14.607
93,74,11,0.04912,16.756
93,74,12,0.18747,17.022
93,74,13,0.32556,17.261
93,74,14,0.41370,17.425
93,74,15,0.38220,17.593
93,74,16,0.13540,17.794
93,74,20,0.15143,18.425
93,74,21,0.33410,18.506
93,74,22,0.55083,18.573
93,74,23,0.76028,18.698
93,74,24,0.18656,18.846
93,75,6,0.00372,14.607
93,75,12,0.09209,17.022
93,75,13,0.27743,17.261
93,75,14,0.42268,17.425
93,75,15,0.37799,17.593
93,75,16,0.08546,17.794
93,75,20,0.17650,18.425
93,75,21,0.41693,18.506
93,75,22,0.53985,18.573
93,75,23,0.42489,18.698
93,76,13,0.06266,17.261
93,76,14,0.30939,17.425
93,76,15,0.32978,17.593
93,76,16,0.07762,17.794
93,76,21,0.01192,18.506
93,76,22,0.08077,18.573
93,77,13,0.01039,17.261
93,77,14,0.18582,17.425
93,77,15,0.26044,17.593
93,78,15,0.05331,17.593
93,80,17,0.11397,17.990
93,81,17,0.12030,17.990
93,83,17,0.01831,17.990
93,84,17,0.08646,17.990
93,84,20,0.08614,18.425
93,84,21,0.04374,18.506
93,85,17,0.10969,17.990
93,85,20,0.03667,18.425
93,85,21,0.28893,18.506
93,85,22,0.19149,18.573
93,86,17,0.06725,17.990
93,86,20,0.00867,18.425
93,86,21,0.23574,18.506
93,86,22,0.28841,18.573
93,86,23,0.16896,18.698
93,87,17,0.05269,17.990
93,87,18,0.06476,18.176
93,87,21,0.12324,18.506
93,87,22,0.26596,18.573
93,87,23,0.33657,18.698
93,88,18,0.05710,18.176
93,88,21,0.08257,18.506
93,88,22,0.19324,18.573
94,19,4,0.00851,13.314
94,20,4,0.06646,13.314
94,20,5,0.15138,14.001
94,20,6,0.06449,14.607
94,21,3,0.01135,12.521
94,21,4,0.06408,13.314
94,21,5,0.20430,14.001
94,21,6,0.21344,14.607
94,22,3,0.00740,12.521
94,22,4,0.02001,13.314
94,22,5,0.10249,14.001
94,22,6,0.27489,14.607
94,23,5,0.03749,14.001
94,23,6,0.13522,14.607
94,25,11,0.13396,16.756
94,26,4,0.03391,13.314
94,26,5,0.01853,14.001
94,26,10,0.10356,16.321
94,26,11,0.24069,16.756
94,26,12,0.06199,17.022
94,27,3,0.03406,12.521
94,27,4,0.10559,13.314
94,27,5,0.07521,14.001
94,27,10,0.16840,16.321
94,27,11,0.19950,16.756
94,27,12,0.02361,17.022
94,28,3,0.04791,12.521
94,28,4,0.08069,13.314
94,28,5,0.15054,14.001
94,28,6,0.04624,14.607
94,28,9,0.00418,15.904
94,28,10,0.25913,16.321
94,28,11,0.12158,16.756
94,29,3,0.00101,12.521
94,29,4,0.00861,13.314
94,29,5,0.17126,14.001
94,29,6,0.29600,14.607
94,29,7,0.05731,15.106
94,29,10,0.19651,16.321
94,29,11,0.03947,16.756
94,30,5,0.09791,14.001
94,30,6,0.35524,14.607
94,30,7,0.31086,15.106
94,30,8,0.01005,15.532
94,30,10,0.19943,16.321
94,30,11,0.01266,16.756
94,31,4,0.00762,13.314
94,31,5,0.09873,14.001
94,31,6,0.24378,14.607
94,31,7,0.42625,15.106
94,31,8,0.21528,15.532
94,31,10,0.34211,16.321
94,31,11,0.11313,16.756
94,32,4,0.08483,13.314
94,32,5,0.19062,14.001
94,32,6,0.20618,14.607
94,32,7,0.26936,15.106
94,32,8,0.28619,15.532
94,32,10,0.17342,16.321
94,32,11,0.28783,16.756
94,33,4,0.13269,13.314
94,33,5,0.25203,14.001
94,33,6,0.31145,14.607
94,33,7,0.17648,15.106
94,33,8,0.13498,15.532
94,33,11,0.23134,16.756
94,33,12,0.10519,17.022
94,34,4,0.10481,13.314
94,34,5,0.21440,14.001
94,34,6,0.35390,14.607
94,34,7,0.20500,15.106
94,34,11,0.09992,16.756
94,34,12,0.43192,17.022
94,35,4,0.06784,13.314
94,35,5,0.16197,14.001
94,35,6,0.23973,14.607
94,35,7,0.09556,15.106
94,35,11,0.03954,16.756
94,35,12,0.25284,17.022
94,36,3,0.00656,12.521
94,36,4,0.06750,13.314
94,36,5,0.17123,14.001
94,36,6,0.11128,14.607
94,37,4,0.05451,13.314
94,37,5,0.16999,14.001
94,37,6,0.10233,14.607
94,38,4,0.00320,13.314
94,38,5,0.09489,14.001
94,38,6,0.12882,14.607
94,39,5,0.01513,14.001
94,39,6,0.06464,14.607
94,39,7,0.03275,15.106
94,40,7,0.01955,15.106
94,43,4,0.02592,13.314
94,44,4,0.00420,13.314
94,47,4,0.02324,13.314
94,47,5,0.03891,14.001
94,48,4,0.03778,13.314
94,48,5,0.01822,14.001
94,50,14,0.11769,17.425
94,51,14,0.12351,17.425
94,51,15,0.07542,17.593
94,52,14,0.03957,17.425
94,52,15,0.24516,17.593
94,53,15,0.35151,17.593
94,54,15,0.34130,17.593
94,54,16,0.10110,17.794
94,55,15,0.13032,17.593
94,55,16,0.01510,17.794
94,56,14,0.00218,17.425
94,56,15,0.04761,17.593
94,57,14,0.20847,17.425
94,57,15,0.51651,17.593
94,57,16,0.37744,17.794
94,57,17,0.18576,17.990
94,58,6,0.01970,14.607
94,58,14,0.45265,17.425
94,58,15,0.76334,17.593
94,58,16,0.56044,17.794
94,58,17,0.71259,17.990
94,59,6,0.05925,14.607
94,59,7,0.06246,15.106
94,59,14,0.60970,17.425
94,59,15,0.36538,17.593
94,59,16,0.23407,17.794
94,59,17,0.68671,17.990
94,59,18,0.03646,18.176
94,60,6,0.04358,14.607
94,60,7,0.10859,15.106
94,60,8,0.01429,15.532
94,60,13,0.03139,17.261
94,60,14,0.52567,17.425
94,60,15,0.30124,17.593
94,60,16,0.33944,17.794
94,60,17,0.45554,17.990
94,60,18,0.00104,18.176
94,61,5,0.00703,14.001
94,61,6,0.01223,14.607
94,61,7,0.07269,15.106
94,61,8,0.04240,15.532
94,61,13,0.14450,17.261
94,61,14,0.49248,17.425
94,61,15,0.45514,17.593
94,61,16,0.56086,17.794
94,61,17,0.29201,17.990
94,62,4,0.00738,13.314
94,62,5,0.05346,14.001
94,62,6,0.02515,14.607
94,62,7,0.00284,15.106
94,62,13,0.08360,17.261
94,62,14,0.24979,17.425
94,62,15,0.35808,17.593
94,62,16,0.43429,17.794
94,62,17,0.08401,17.990
94,63,5,0.02088,14.001
94,63,6,0.01740,14.607
94,63,14,0.02623,17.425
94,63,15,0.17772,17.593
94,63,16,0.32406,17.794
94,64,14,0.10746,17.425
94,64,15,0.22709,17.593
94,64,16,0.35625,17.794
94,65,10,0.02665,16.321
94,65,14,0.17016,17.425
94,65,15,0.29194,17.593
94,65,16,0.36333,17.794
94,66,7,0.01227,15.106
94,66,10,0.04203,16.321
94,66,11,0.02423,16.756
94,66,14,0.09017,17.425
94,66,15,0.19053,17.593
94,66,16,0.34783,17.794
94,66,17,0.10091,17.990
94,66,18,0.18700,18.176
94,66,19,0.00533,18.325
94,67,7,0.05619,15.106
94,67,10,0.03917,16.321
94,67,11,0.02060,16.756
94,67,14,0.06198,17.425
94,67,15,0.12483,17.593
94,67,16,0.30773,17.794
94,67,17,0.21020,17.990
94,67,18,0.30085,18.176
94,67,19,0.33716,18.325
94,67,20,0.08512,18.425
94,68,7,0.03110,15.106
94,68,8,0.03649,15.532
94,68,11,0.01067,16.756
94,68,13,0.01561,17.261
94,68,14,0.06775,17.425
94,68,15,0.22749,17.593
94,68,16,0.33115,17.794
94,68,17,0.25915,17.990
94,68,18,0.41112,18.176
94,68,19,0.55421,18.325
94,68,20,0.47045,18.425
94,68,21,0.07690,18.506
94,69,8,0.04155,15.532
94,69,14,0.03189,17.425
94,69,15,0.31094,17.593
94,69,16,0.31987,17.794
94,69,17,0.34665,17.990
94,69,18,0.44863,18.176
94,69,19,0.56313,18.325
94,69,20,0.69400,18.425
94,69,21,0.44257,18.506
94,69,22,0.34582,18.573
94,69,23,0.18941,18.698
94,70,8,0.01407,15.532
94,70,9,0.01627,15.904
94,70,14,0.01565,17.425
94,70,15,0.34234,17.593
94,70,16,0.24241,17.794
94,70,17,0.41321,17.990
94,70,18,0.40696,18.176
94,70,19,0.43305,18.325
94,70,20,0.65420,18.425
94,70,21,0.65581,18.506
94,70,22,0.58484,18.573
94,70,23,0.73230,18.698
94,70,24,0.11694,18.846
94,71,9,0.01329,15.904
94,71,14,0.00834,17.425
94,71,15,0.37401,17.593
94,71,16,0.23355,17.794
94,71,17,0.32811,17.990
94,71,18,0.25885,18.176
94,71,19,0.12936,18.325
94,71,20,0.46738,18.425
94,71,21,0.67813,18.506
94,71,22,0.73385,18.573
94,71,23,0.81016,18.698
94,71,24,0.43278,18.846
94,72,9,0.01554,15.904
94,72,11,0.01859,16.756
94,72,14,0.01811,17.425
94,72,15,0.38119,17.593
94,72,16,0.27422,17.794
94,72,17,0.22532,17.990
94,72,18,0.14229,18.176
94,72,20,0.13021,18.425
94,72,21,0.49629,18.506
94,72,22,0.70781,18.573
94,72,23,0.75592,18.698
94,72,24,0.84670,18.846
94,73,9,0.03047,15.904
94,73,10,0.02800,16.321
94,73,11,0.00410,16.756
94,73,14,0.05297,17.425
94,73,15,0.39557,17.593
94,73,16,0.38492,17.794
94,73,17,0.24890,17.990
94,73,18,0.27507,18.176
94,73,20,0.02239,18.425
94,73,21,0.32407,18.506
94,73,22,0.60168,18.573
94,73,23,0.70769,18.698
94,73,24,0.86632,18.846
94,73,25,0.07289,19.069
94,74,13,0.02947,17.261
94,74,14,0.18693,17.425
94,74,15,0.46347,17.593
94,74,16,0.40753,17.794
94,74,17,0.11033,17.990
94,74,18,0.17613,18.176
94,74,20,0.04980,18.425
94,74,21,0.28660,18.506
94,74,22,0.46684,18.573
94,74,23,0.69270,18.698
94,74,24,0.68846,18.846
94,74,25,0.03631,19.069
94,75,13,0.00358,17.261
94,75,14,0.16384,17.425
94,75,15,0.48994,17.593
94,75,16,0.33348,17.794
94,75,20,0.08267,18.425
94,75,21,0.36851,18.506
94,75,22,0.54267,18.573
94,75,23,0.73202,18.698
94,75,24,0.46004,18.846
94,76,14,0.12429,17.425
94,76,15,0.46653,17.593
94,76,16,0.20481,17.794
94,76,21,0.03210,18.506
94,76,22,0.27463,18.573
94,76,23,0.35006,18.698
94,76,24,0.05415,18.846
94,77,14,0.17402,17.425
94,77,15,0.42806,17.593
94,77,16,0.06801,17.794
94,78,14,0.07407,17.425
94,78,15,0.19798,17.593
94,79,16,0.06727,17.794
94,79,17,0.03552,17.990
94,80,15,0.00110,17.593
94,80,16,0.02569,17.794
94,80,17,0.18731,17.990
94,81,16,0.01769,17.794
94,81,17,0.11834,17.990
94,82,17,0.05975,17.990
94,83,17,0.02967,17.990
94,84,17,0.02217,17.990
94,84,20,0.15292,18.425
94,84,21,0.03454,18.506
94,85,17,0.08973,17.990
94,85,18,0.02706,18.176
94,85,20,0.07150,18.425
94,85,21,0.19440,18.506
94,85,22,0.15522,18.573
94,85,23,0.00892,18.698
94,86,17,0.07247,17.990
94,86,18,0.04680,18.176
94,86,20,0.00514,18.425
94,86,21,0.12338,18.506
94,86,22,0.31966,18.573
94,86,23,0.28554,18.698
94,86,24,0.05363,18.846
94,87,17,0.06906,17.990
94,87,18,0.07589,18.176
94,87,21,0.10122,18.506
94,87,22,0.22159,18.573
94,87,23,0.42165,18.698
94,87,24,0.15485,18.846
94,88,17,0.05848,17.990
94,88,18,0.08141,18.176
94,88,20,0.00748,18.425
94,88,21,0.10253,18.506
94,88,22,0.15549,18.573
94,88,23,0.17665,18.698
94,89,18,0.00213,18.176
95,20,3,0.00630,12.521
95,20,4,0.03981,13.314
95,20,5,0.05097,14.001
95,21,3,0.01618,12.521
